properties{
  x = 0,
  y = 0,
  width = 1248,
  height = 960,
  min_layer = 0,
  max_layer = 2,
  tileset = "bear_catacombs_cave",
  music = "opining_cavern",
}

tile{
  layer = 0,
  x = 752,
  y = 608,
  width = 96,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 592,
  y = 864,
  width = 128,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 624,
  y = 800,
  width = 64,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 464,
  y = 768,
  width = 192,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 464,
  y = 800,
  width = 32,
  height = 64,
  pattern = "52",
}

tile{
  layer = 0,
  x = 464,
  y = 864,
  width = 32,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 336,
  y = 864,
  width = 128,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 304,
  y = 800,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 144,
  y = 800,
  width = 160,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 432,
  y = 832,
  width = 64,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 144,
  y = 672,
  width = 64,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 208,
  y = 672,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 176,
  y = 576,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 144,
  y = 832,
  width = 96,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 48,
  y = 544,
  width = 160,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 48,
  y = 416,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 80,
  y = 416,
  width = 64,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 112,
  y = 224,
  width = 32,
  height = 192,
  pattern = "52",
}

tile{
  layer = 0,
  x = 112,
  y = 160,
  width = 64,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 176,
  y = 160,
  width = 64,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 240,
  y = 192,
  width = 192,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 400,
  y = 224,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 400,
  y = 352,
  width = 32,
  height = 64,
  pattern = "52",
}

tile{
  layer = 0,
  x = 400,
  y = 416,
  width = 128,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 400,
  y = 64,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 432,
  y = 64,
  width = 160,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 432,
  y = 96,
  width = 32,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 560,
  y = 32,
  width = 160,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 688,
  y = 64,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 656,
  y = 128,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 688,
  y = 224,
  width = 192,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 848,
  y = 160,
  width = 128,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 976,
  y = 96,
  width = 128,
  height = 320,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1008,
  y = 416,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 976,
  y = 512,
  width = 96,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 848,
  y = 544,
  width = 128,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 624,
  y = 672,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 656,
  y = 672,
  width = 128,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 784,
  y = 544,
  width = 64,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1088,
  y = 160,
  width = 128,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1184,
  y = 128,
  width = 32,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 32,
  y = 832,
  width = 128,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 32,
  y = 768,
  width = 32,
  height = 64,
  pattern = "52",
}

tile{
  layer = 0,
  x = 560,
  y = 0,
  width = 160,
  height = 32,
  pattern = "42",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 720,
  y = 32,
  width = 32,
  height = 128,
  pattern = "43",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 400,
  y = 32,
  width = 128,
  height = 32,
  pattern = "42",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 368,
  y = 64,
  width = 32,
  height = 96,
  pattern = "45",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 624,
  y = 64,
  width = 32,
  height = 32,
  pattern = "44",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 976,
  y = 64,
  width = 128,
  height = 32,
  pattern = "42",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 496,
  y = 96,
  width = 96,
  height = 32,
  pattern = "44",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 944,
  y = 96,
  width = 32,
  height = 32,
  pattern = "45",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 1104,
  y = 96,
  width = 32,
  height = 32,
  pattern = "43",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 1184,
  y = 96,
  width = 32,
  height = 32,
  pattern = "42",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 624,
  y = 128,
  width = 32,
  height = 128,
  pattern = "45",
  tileset = "bear_catacombs_cave",
}

tile{
  layer = 0,
  x = 1216,
  y = 128,
  width = 32,
  height = 64,
  pattern = "43",
