properties{
  x = 0,
  y = 0,
  width = 2080,
  height = 1680,
  min_layer = 0,
  max_layer = 2,
  tileset = "bear_catacombs_cave",
  music = "hourglass_fort",
}

tile{
  layer = 0,
  x = 96,
  y = 992,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 136,
  y = 992,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 912,
  y = 832,
  width = 256,
  height = 320,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1016,
  y = 984,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 952,
  y = 920,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 1080,
  y = 920,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 1080,
  y = 832,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 952,
  y = 832,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 1080,
  y = 1096,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 1080,
  y = 1008,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 952,
  y = 1008,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 952,
  y = 1096,
  enabled_at_start = false,
  width = 48,
  height = 32,
  pattern = "82",
}

tile{
  layer = 0,
  x = 560,
  y = 1488,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 608,
  y = 1616,
  width = 32,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 688,
  y = 1520,
  width = 224,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 912,
  y = 1520,
  width = 256,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1168,
  y = 1392,
  width = 32,
  height = 160,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1136,
  y = 1280,
  width = 64,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 912,
  y = 1152,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1200,
  y = 1328,
  width = 160,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1360,
  y = 1248,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1424,
  y = 1280,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 784,
  y = 1088,
  width = 128,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1168,
  y = 1088,
  width = 160,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1328,
  y = 1024,
  width = 256,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1584,
  y = 1024,
  width = 160,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1744,
  y = 992,
  width = 64,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1808,
  y = 992,
  width = 128,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1808,
  y = 1056,
  width = 64,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1872,
  y = 1056,
  width = 128,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1872,
  y = 1120,
  width = 96,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1904,
  y = 1152,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1856,
  y = 1248,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1904,
  y = 1376,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1840,
  y = 1488,
  width = 192,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1728,
  y = 1520,
  width = 192,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 1504,
  y = 1568,
  width = 224,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1472,
  y = 1472,
  width = 32,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1408,
  y = 1504,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 448,
  y = 992,
  width = 128,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 688,
  y = 1168,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 464,
  y = 1232,
  width = 256,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 368,
  y = 1296,
  width = 96,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 336,
  y = 1232,
  width = 32,
  height = 160,
  pattern = "52",
}

tile{
  layer = 0,
  x = 48,
  y = 1360,
  width = 288,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 48,
  y = 1232,
  width = 32,
  height = 128,
  pattern = "52",
}

tile{
  layer = 0,
  x = 80,
  y = 1232,
  width = 256,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 80,
  y = 1392,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 48,
  y = 1488,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 144,
  y = 1520,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 112,
  y = 1136,
  width = 32,
  height = 96,
  pattern = "52",
}

tile{
  layer = 0,
  x = 48,
  y = 1040,
  width = 128,
  height = 128,
  pattern = "67",
}

tile{
  layer = 0,
  x = 224,
  y = 1024,
  width = 128,
  height = 64,
  pattern = "67",
}

tile{
  layer = 0,
  x = 352,
  y = 1024,
  width = 32,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 864,
  y = 800,
  width = 96,
  height = 32,
  pattern = "52",
}

tile{
  layer = 0,
  x = 1120,
  y = 800,
  width = 192,
